Input Term,Best Match,URI,Similarity Score
no:match Cephalotrichum and Echinobotryum dematiaceous anamorphs,ceratotrichium,http://purl.obolibrary.org/obo/UBERON_4400001,0.6264
no:match Cephalotrichum dematiaceous anamorph,ceratotrichium,http://purl.obolibrary.org/obo/UBERON_4400001,0.6330
no:match Ceratocladium dematiaceous anamorph,ceratotrichium,http://purl.obolibrary.org/obo/UBERON_4400001,0.6253
no:match Ceratocystis anamorph,ceratoglossus,http://purl.obolibrary.org/obo/UBERON_0008428,0.4931
no:match Ceratosporella dematiaceous anamorph,Cephalopoda,http://purl.obolibrary.org/obo/NCBITaxon_6605,0.5237
no:match Ceratosporium dematiaceous anamorph,ceratotrichium,http://purl.obolibrary.org/obo/UBERON_4400001,0.6265
no:match cercarium,cerium,http://purl.obolibrary.org/obo/CHEBI_33369,0.6027
no:match Cercospora anamorph,cercaria,http://purl.obolibrary.org/obo/UBERON_0018388,0.5400
no:match Cercospora dematiaceous anamorph,cercaria,http://purl.obolibrary.org/obo/UBERON_0018388,0.5704
no:match Cercosporella anamorph,cercaria,http://purl.obolibrary.org/obo/UBERON_0018388,0.5341
no:match Cercosporidium dematiaceous anamorph,ceratotrichium,http://purl.obolibrary.org/obo/UBERON_4400001,0.5387
no:match Cercosporula anamorph,cercaria,http://purl.obolibrary.org/obo/UBERON_0018388,0.5464
no:match Ceuthospora coelomycetous anamorph,Coelacanthimorpha,http://purl.obolibrary.org/obo/NCBITaxon_118072,0.5761
no:match Chaetendophragmia dematiaceous anamorph,diaphragma sellae,http://purl.obolibrary.org/obo/UBERON_0035416,0.6077
no:match Chaetochalara anamorph,Acridomorpha,http://purl.obolibrary.org/obo/NCBITaxon_70910,0.4618
no:match Chaetochalara dematiaceous anamorph,Anabaena,http://purl.obolibrary.org/obo/NCBITaxon_1163,0.4813
no:match Chaetoconis coelomycetous anamorph,Coelacanthimorpha,http://purl.obolibrary.org/obo/NCBITaxon_118072,0.5087
no:match Chaetodiplodia coelomycetous anamorph,Coelacanthimorpha,http://purl.obolibrary.org/obo/NCBITaxon_118072,0.5574
no:match Chaetomella coelomycetous anamorph,Coelacanthimorpha,http://purl.obolibrary.org/obo/NCBITaxon_118072,0.5478
no:match Chaetopsina anamorph,Anabaena,http://purl.obolibrary.org/obo/NCBITaxon_1163,0.4817
no:match Chaetopsis dematiaceous anamorph,diatomite,http://purl.obolibrary.org/obo/ENVO_01000962,0.4828
no:match Chaetospermum coelomycetous anamorph,Coelacanthimorpha,http://purl.obolibrary.org/obo/NCBITaxon_118072,0.4919
no:match Chaetosphaeria teleomorph,Teleostei,http://purl.obolibrary.org/obo/NCBITaxon_32443,0.5254
no:match Chalara dematiaceous anamorph,chalcogen,http://purl.obolibrary.org/obo/CHEBI_33303,0.5013
no:match chalara dematiacous anamorph,chalaza,http://purl.obolibrary.org/obo/PO_0020026,0.5116
no:match Chalaropsis dematiaceous anamorph,caryopsis fruit,http://purl.obolibrary.org/obo/PO_0030104,0.4905
no:match Cheilaria coelomycetous anamorph,Coelacanthimorpha,http://purl.obolibrary.org/obo/NCBITaxon_118072,0.5672
no:match Cheiromycella dematiaceous anamorph,Anabaena,http://purl.obolibrary.org/obo/NCBITaxon_1163,0.5083
no:match Cheirospora coelomycetous anamorph,Coelacanthimorpha,http://purl.obolibrary.org/obo/NCBITaxon_118072,0.5408
no:match chick,female gamete,http://purl.obolibrary.org/obo/CL_0000675,0.3754
no:match chick?,female gamete,http://purl.obolibrary.org/obo/CL_0000675,0.3951
no:match chick,female gamete,http://purl.obolibrary.org/obo/CL_0000675,0.3754
adult,adult organism,http://purl.obolibrary.org/obo/UBERON_0007023,0.7024
no:match children,obsolete mating,http://purl.obolibrary.org/obo/PATO_0000193,0.3717
no:match chips,mate food product,http://purl.obolibrary.org/obo/FOODON_00001247,0.3763
no:match chlamydospore,peduncle of thalamus,http://purl.obolibrary.org/obo/UBERON_0022236,0.4464
no:match Chloridium anamorph,elemental chlorine,http://purl.obolibrary.org/obo/CHEBI_33431,0.5750
no:match Chloridium dematiaceous anamorph,elemental chlorine,http://purl.obolibrary.org/obo/CHEBI_33431,0.5510
no:match Chlorochytrium stage,chlorophyllide,http://purl.obolibrary.org/obo/CHEBI_38206,0.5819
no:match Chromelosporium anamorph,archesporium,http://purl.obolibrary.org/obo/PO_0030074,0.4587
no:match Chrysosporium anamorph,metanephridium,http://purl.obolibrary.org/obo/UBERON_0006974,0.5136
no:match Circinotrichum dematiaceous anamorph,Coelacanthimorpha,http://purl.obolibrary.org/obo/NCBITaxon_118072,0.5026
no:match Cirrenalia dematiaceous anamorph,Anabaena,http://purl.obolibrary.org/obo/NCBITaxon_1163,0.4760
no:match Cladasporium dematiaceous anamorph,cladodromous,http://purl.obolibrary.org/obo/PATO_0001971,0.5455
no:match Cladobotryum anamorph,Cladistia,http://purl.obolibrary.org/obo/NCBITaxon_1338366,0.5626
no:match Cladosporium anamorph,cladodromous,http://purl.obolibrary.org/obo/PATO_0001971,0.5448
no:match Cladosporium colony,Cladistia,http://purl.obolibrary.org/obo/NCBITaxon_1338366,0.5272
no:match Cladosporium dematiaceous anamorph,cladodromous,http://purl.obolibrary.org/obo/PATO_0001971,0.5659
no:match Clasterosporium dematiaceous anamorph,megasporangium exothecium,http://purl.obolibrary.org/obo/PO_0025312,0.5171
no:match Clathrosphaerina anamorph,cleithrum,http://purl.obolibrary.org/obo/UBERON_0004741,0.5058
no:match cleistocarp,cloaca,http://purl.obolibrary.org/obo/UBERON_0000162,0.4162
no:match cleistothecia,cleithrum,http://purl.obolibrary.org/obo/UBERON_0004741,0.4764
no:match cleistothecium,cleithrum,http://purl.obolibrary.org/obo/UBERON_0004741,0.4394
no:match clippings,segmented,http://purl.obolibrary.org/obo/PATO_0002312,0.4682
no:match Clonostachys anamorph,creosote,http://purl.obolibrary.org/obo/ENVO_2000001,0.4366
no:match Clonostachys dematiaceous anamorph,clathrate material,http://purl.obolibrary.org/obo/ENVO_01000850,0.5157
no:match cloth,cloth,http://purl.obolibrary.org/obo/ENVO_02000058,0.6884
no:match coastal or salted road verges,roadside,http://purl.obolibrary.org/obo/ENVO_01000447,0.4851
no:match coccidial oocyst,oocyte,http://purl.obolibrary.org/obo/CL_0000023,0.5078
no:match coccidium,coronoid fang,http://purl.obolibrary.org/obo/UBERON_4200238,0.4780
no:match cocoon,cocoon,http://purl.obolibrary.org/obo/UBERON_0013198,0.7189
no:match Codinaea anamorph,Modiolinae,http://purl.obolibrary.org/obo/NCBITaxon_301957,0.5182
no:match Codinaea  dematiaceous anamorph,Modiolinae,http://purl.obolibrary.org/obo/NCBITaxon_301957,0.5598
no:match coelomycetous anamorph,coelom,http://purl.obolibrary.org/obo/UBERON_0011997,0.5459
no:match Coenurus larva,larva,http://purl.obolibrary.org/obo/UBERON_0002548,0.6475
no:match Coleophoma coelomycetous anamorph,Coelacanthimorpha,http://purl.obolibrary.org/obo/NCBITaxon_118072,0.5326
no:match Colletortichum coelomycetous anamorph,Columbimorphae,http://purl.obolibrary.org/obo/NCBITaxon_3073799,0.5515
no:match Colletotrichella coelomycetous anamorph,Columbimorphae,http://purl.obolibrary.org/obo/NCBITaxon_3073799,0.5801
no:match Colletotrichum  coelomycetous anamorph,Columbimorphae,http://purl.obolibrary.org/obo/NCBITaxon_3073799,0.5910
no:match Colletotrichum coelomycetous anamorph,Columbimorphae,http://purl.obolibrary.org/obo/NCBITaxon_3073799,0.5910
no:match colony,Monotremata,http://purl.obolibrary.org/obo/NCBITaxon_9255,0.3638
no:match compost,compost,http://purl.obolibrary.org/obo/ENVO_00002170,0.7220
no:match conidia,confluent with,http://purl.obolibrary.org/obo/PATO_0002512,0.4081
no:match conidial anamorph,rhizome internode,http://purl.obolibrary.org/obo/PO_0025204,0.4490
no:match conidial Fusarium anamorph,Fungi,http://purl.obolibrary.org/obo/NCBITaxon_4751,0.5802
no:match conidial stage,fully formed stage,http://purl.obolibrary.org/obo/UBERON_0000066,0.5833
no:match conidial state,acceptor,http://purl.obolibrary.org/obo/CHEBI_15339,0.3802
no:match conidioma,confluent with,http://purl.obolibrary.org/obo/PATO_0002512,0.4577
no:match conidiophores,antheridiophore,http://purl.obolibrary.org/obo/PO_0030033,0.4830
no:match conidium,ommatidium,http://purl.obolibrary.org/obo/UBERON_0000971,0.5112
no:match Coniella coelomycetous anamorph,Coelacanthimorpha,http://purl.obolibrary.org/obo/NCBITaxon_118072,0.5233
no:match Conioscypha dematiaceous anamorph,macrophage,http://purl.obolibrary.org/obo/CL_0000235,0.5281
no:match Coniosporium dematiaceous anamorph,microsporangium exothecium,http://purl.obolibrary.org/obo/PO_0025311,0.5121
no:match Coniothecium anamorph,crista hypertrophica ischium,http://purl.obolibrary.org/obo/UBERON_3000880,0.4849
no:match Coniothyrium  coelomycetous anamorph,Coelacanthiformes,http://purl.obolibrary.org/obo/NCBITaxon_7894,0.5509
no:match Coniothyrium coelomycetous anamorph,Coelacanthiformes,http://purl.obolibrary.org/obo/NCBITaxon_7894,0.5509
no:match conjugant,confluent with,http://purl.obolibrary.org/obo/PATO_0002512,0.4580
no:match Conoplea dematiaceous anamorph,anabranch,http://purl.obolibrary.org/obo/ENVO_00000152,0.4453
no:match Conostroma coelomycetous anamorph,saccharomyceta,http://purl.obolibrary.org/obo/NCBITaxon_716545,0.5716
no:match Conothyrium coelomycetous anamorph,protosporangium endothecium,http://purl.obolibrary.org/obo/PO_0030085,0.5400
no:match Cordana dematiaceous anamorph,Craniata <chordates>,http://purl.obolibrary.org/obo/NCBITaxon_89593,0.4851
no:match Cordella dematiaceous anamorph,columnella,http://purl.obolibrary.org/obo/UBERON_0008283,0.4964
no:match Coremiella dematiaceous anamorph,anabranch,http://purl.obolibrary.org/obo/ENVO_00000152,0.4910
no:match Cornutispora anamorph,mesethmoid cornu,http://purl.obolibrary.org/obo/UBERON_2001675,0.4388
no:match corpse,dead,http://purl.obolibrary.org/obo/PATO_0001422,0.4327
no:match Coryne anamorph,corymb-like,http://purl.obolibrary.org/obo/PATO_0002455,0.5280
no:match Corynespora dematiaceous anamorph,corymb-like,http://purl.obolibrary.org/obo/PATO_0002455,0.5652
no:match Coryneum coelomycetous anamorph,corymb-like,http://purl.obolibrary.org/obo/PATO_0002455,0.5766
no:match Costantinella anamorph,Pteriomorphia,http://purl.obolibrary.org/obo/NCBITaxon_6545,0.4440
no:match Costantinella dematiaceous anamorph,Bacillariophyta,http://purl.obolibrary.org/obo/NCBITaxon_2836,0.4828
no:match Cristulariella anamorph,Acridomorpha,http://purl.obolibrary.org/obo/NCBITaxon_70910,0.4842
no:match Crustodiplodina coelomycetous anamorph,Elasmobranchii,http://purl.obolibrary.org/obo/NCBITaxon_7778,0.5161
no:match cryphonectria coelomycetous anamorph,cryosol,http://purl.obolibrary.org/obo/ENVO_00002236,0.5383
no:match Cryptocline coelomycetous anamorph,Coelacanthiformes,http://purl.obolibrary.org/obo/NCBITaxon_7894,0.4939
no:match Cryptococcus yeast anamorph,Saccharomyces cerevisiae,http://purl.obolibrary.org/obo/NCBITaxon_4932,0.5437
no:match Cryptocoryneum anamorphCryptocoryneum dematiaceous anamorph,cephalodorsosubpharyngeus,http://purl.obolibrary.org/obo/UBERON_3010650,0.4809
no:match Cryptocoryneum dematiaceous anamorph,anabranch,http://purl.obolibrary.org/obo/ENVO_00000152,0.4819
no:match Cryptomycella coelomycetous anamorph,saccharomyceta,http://purl.obolibrary.org/obo/NCBITaxon_716545,0.5571
no:match Cryptosporiopsis anamorph,Cryptodira,http://purl.obolibrary.org/obo/NCBITaxon_8464,0.4920
no:match Cryptosporiopsis anamorph acervulus,Acanthomorphata,http://purl.obolibrary.org/obo/NCBITaxon_123368,0.4802
no:match Cryptosporiopsis coelomycetous anamorph,Saccharomycetaceae,http://purl.obolibrary.org/obo/NCBITaxon_4893,0.5534
no:match Cryptosporium  coelomycetous anamorph,protosporangium endothecium,http://purl.obolibrary.org/obo/PO_0030085,0.5077
no:match Cryptosporium coelomycetous anamorph,protosporangium endothecium,http://purl.obolibrary.org/obo/PO_0030085,0.5077
no:match Cryptostroma dematiaceous anamorph,Cryptodira,http://purl.obolibrary.org/obo/NCBITaxon_8464,0.4719
no:match cubs,cuboid,http://purl.obolibrary.org/obo/PATO_0001872,0.3649
no:match Culcitalna anamorph,Unidentata,http://purl.obolibrary.org/obo/NCBITaxon_1329950,0.4655
no:match Curvularia dematiaceous anamorph,cuspidate,http://purl.obolibrary.org/obo/PATO_0001973,0.4850
no:match Cyclotherium coelomycetous anamorph,Fungi,http://purl.obolibrary.org/obo/NCBITaxon_4751,0.5431
no:match Cylindrium anamorph,subcylindrical,http://purl.obolibrary.org/obo/PATO_0002226,0.4869
no:match Cylindrocarpon anamorph,Cyrtacanthacridinae,http://purl.obolibrary.org/obo/NCBITaxon_37267,0.4912
no:match Cylindrocladium anamorph,subcylindrical,http://purl.obolibrary.org/obo/PATO_0002226,0.5156
no:match Cylindrocladium dematiaceous anamorph,subcylindrical,http://purl.obolibrary.org/obo/PATO_0002226,0.5125
no:match Cylindrocolla anamorph,Metazoa,http://purl.obolibrary.org/obo/NCBITaxon_33208,0.4874
no:match Cylindrodendrum anamorph,Cyrtacanthacridinae,http://purl.obolibrary.org/obo/NCBITaxon_37267,0.4862
no:match Cylindrosporium coelomycetous anamorph,Fungi,http://purl.obolibrary.org/obo/NCBITaxon_4751,0.5633
no:match Cylindrotrichum anamorph,Cyrtacanthacridinae,http://purl.obolibrary.org/obo/NCBITaxon_37267,0.5334
no:match Cylindrotrichum dematiaceous anamorph,subcylindrical,http://purl.obolibrary.org/obo/PATO_0002226,0.4884
no:match cyphelloid basidiocarp,Cyrtacanthacridinae,http://purl.obolibrary.org/obo/NCBITaxon_37267,0.5110
no:match cyprid,Cyprinoidei,http://purl.obolibrary.org/obo/NCBITaxon_30727,0.5569
no:match cypris larva,larva,http://purl.obolibrary.org/obo/UBERON_0002548,0.5995
no:match cyst,chalazal cyst,http://purl.obolibrary.org/obo/PO_0000201,0.5301
no:match cystacanth,Cyclostomata,http://purl.obolibrary.org/obo/NCBITaxon_1476529,0.5243
no:match Cystacanth,Cyclostomata,http://purl.obolibrary.org/obo/NCBITaxon_1476529,0.5243
no:match cysticercoid,cystic,http://purl.obolibrary.org/obo/PATO_0001673,0.6067
no:match Cysticercus larva,larva,http://purl.obolibrary.org/obo/UBERON_0002548,0.6441
no:match cystocercoid,cystic artery,http://purl.obolibrary.org/obo/UBERON_0039222,0.4635
no:match Cystocercus larva,larva,http://purl.obolibrary.org/obo/UBERON_0002548,0.6333
no:match Cystodendron anamorph,Cyrtacanthacridinae,http://purl.obolibrary.org/obo/NCBITaxon_37267,0.5041
no:match Cytodiplospora coelomycetous anamorph,Cyrtacanthacridinae,http://purl.obolibrary.org/obo/NCBITaxon_37267,0.5566
no:match Cytoplacosphaeria coelomycetous anamorph,Coelacanthiformes,http://purl.obolibrary.org/obo/NCBITaxon_7894,0.5855
no:match Cytospora anamorph,cytosol,http://purl.obolibrary.org/obo/GO_0005829,0.5937
no:match Cytospora anamorphCytospora coelomycetous anamorph,Schizosaccharomycetes,http://purl.obolibrary.org/obo/NCBITaxon_147554,0.5470
no:match Cytospora coelomyceteous anamorph,Schizosaccharomycetes,http://purl.obolibrary.org/obo/NCBITaxon_147554,0.5753
no:match Cytospora  coelomycetous anamorph,Schizosaccharomycetes,http://purl.obolibrary.org/obo/NCBITaxon_147554,0.5772
no:match Cytospora coelomycetous anamorph,Schizosaccharomycetes,http://purl.obolibrary.org/obo/NCBITaxon_147554,0.5772
no:match Cytosporina coelomycetous anamorph,Saccharomycetes,http://purl.obolibrary.org/obo/NCBITaxon_4891,0.5949
no:match Dactylaria anamorph,Artiodactyla,http://purl.obolibrary.org/obo/NCBITaxon_91561,0.5879
no:match Dactylaria dematiaceous anamorph,Dactyloidae,http://purl.obolibrary.org/obo/NCBITaxon_2024747,0.6050
no:match Dactylella amorph,amorphous,http://purl.obolibrary.org/obo/PATO_0001332,0.5246
no:match Dactylella  anamorph,Dactyloidae,http://purl.obolibrary.org/obo/NCBITaxon_2024747,0.5691
no:match Dactylella anamorph,Dactyloidae,http://purl.obolibrary.org/obo/NCBITaxon_2024747,0.5691
no:match Dactylosporium dematiaceous anamorph,dactylopatagium minus,http://purl.obolibrary.org/obo/UBERON_0010864,0.6334
no:match debris,debris flow,http://purl.obolibrary.org/obo/ENVO_01000698,0.5411
no:match debris (herbaceous),herbaceous,http://purl.obolibrary.org/obo/PATO_0002352,0.5473
no:match debris (woody),debris flow,http://purl.obolibrary.org/obo/ENVO_01000698,0.4837
no:match Deightoniella dematiaceous anamorph,Anabaena,http://purl.obolibrary.org/obo/NCBITaxon_1163,0.4783
no:match dematiaceous anamorph,anaplastic,http://purl.obolibrary.org/obo/PATO_0002092,0.4651
no:match dematiaceous Arthrinium anamorph,archegonium stalk,http://purl.obolibrary.org/obo/PO_0030036,0.5402
no:match dematiaceous Cladosporium anamorph,cladodromous,http://purl.obolibrary.org/obo/PATO_0001971,0.5268
no:match dematiaceus anamorph,sulcus intermedius,http://purl.obolibrary.org/obo/UBERON_3010829,0.4795
no:match Dematophora anamorph,Elopomorpha,http://purl.obolibrary.org/obo/NCBITaxon_32521,0.4706
no:match Dendrodochium anamorph,dendrite,http://purl.obolibrary.org/obo/GO_0030425,0.4921
no:match Dendrophoma coelomycetous anamorph,Coelacanthimorpha,http://purl.obolibrary.org/obo/NCBITaxon_118072,0.5010
no:match Dendrostilbella anamorph,diarch protoxylem,http://purl.obolibrary.org/obo/PO_0025559,0.4818
no:match Dendryphiella dematiaceous anamorph,dendrite morphogenesis,http://purl.obolibrary.org/obo/GO_0048813,0.4906
no:match Dendryphion dematiaceous anamorph,dendrite,http://purl.obolibrary.org/obo/GO_0030425,0.5306
no:match Dendryphiopsis dematiaceous anamorph,enthesis,http://purl.obolibrary.org/obo/UBERON_0035845,0.4701
no:match Depazea  coelomycetous anamorph,coelom,http://purl.obolibrary.org/obo/UBERON_0011997,0.4792
no:match Depazea coelomycetous anamorph,coelom,http://purl.obolibrary.org/obo/UBERON_0011997,0.4792
no:match Dermatophora dematiaceous anamorph,Sophophora,http://purl.obolibrary.org/obo/NCBITaxon_32341,0.5517
no:match deutonymph,exarch protoxylem,http://purl.obolibrary.org/obo/PO_0025554,0.3803
no:match Dichomera coelomycetous anamorph,phyllome trichome,http://purl.obolibrary.org/obo/PO_0025186,0.5567
no:match Dichotomophthora anamorph,Sophophora,http://purl.obolibrary.org/obo/NCBITaxon_32341,0.5966
no:match Dictyochaeta dematiaceous anamorph,Dictyostelia,http://purl.obolibrary.org/obo/NCBITaxon_33083,0.5864
no:match Dictyopolyschema dematiaceous anamorph,Dictyostelia,http://purl.obolibrary.org/obo/NCBITaxon_33083,0.5455
no:match Dictyosporium dematiaceous anamorph,Dictyostelium,http://purl.obolibrary.org/obo/NCBITaxon_5782,0.6415
no:match Didymaria anamorph,Didelphimorphia,http://purl.obolibrary.org/obo/NCBITaxon_38605,0.4494
no:match Didymopsis anamorph,anabranch,http://purl.obolibrary.org/obo/ENVO_00000152,0.4194
no:match Digitodesmium dematiaceous anamorph,cadmium atom,http://purl.obolibrary.org/obo/CHEBI_22977,0.5224
